0.0,0.05
0.001978416072390938,0.05324435530108713
0.007855504540380222,0.0624923140793605
0.017569899782732275,0.07692493745077379
0.031086961579044045,0.09596527661897225
0.04837818760336596,0.11922447343954534
0.06939956264987314,0.14641245810094858
0.09409126174204534,0.17735377634937044
0.12238256551088193,0.211995619602054
0.15418774599601232,0.2503026956873554
0.18939269642139664,0.292169484830308
0.22785540947779864,0.3374749320105028
0.2694242529095159,0.3861143399335606
0.3139542294186099,0.4379080316521795
0.3613088206564525,0.4925645132576664
0.41134924598695,0.5497958656553392
0.4639392597904429,0.6094440221955149
0.5189624646273818,0.6714447867919314
0.5763294886185122,0.7356970797577125
0.6359635181082902,0.8020337219473076
0.6977793988374887,0.8702746166452159
0.7616793678328414,0.9402392246254984
0.8275521828725545,1.0117577140046947
0.8952703379606942,1.0846838086938695
0.9646920329320074,1.158837278190044
1.0356679526805168,1.2339509144068355
1.1080521192855166,1.3096807765370306
1.1817139269930659,1.3856812416654818
1.2565389678813275,1.4616955889801688
1.3324158174685532,1.537546796509177
1.409223378106702,1.6130549010027517
1.4868191452013664,1.6879966426102873
1.565037803185037,1.762134520889428
1.643709759707599,1.8352744592282755
1.7226818784030953,1.9072885643803306
1.8018219157621782,1.9780840590880402
1.8810039114744272,2.047580726523087
1.9601027485145863,2.11570277533595
2.038995127831644,2.182388289720128
2.117548168360888,2.247650806124617
2.195614821585951,2.311605371441991
2.273044227647917,2.3743897310481645
2.3497026086753383,2.4360693650391876
2.4254893261411423,2.4966142084215344
2.500322295111722,2.555972780393617
2.5741044882800463,2.614157619582823
2.6467208101878166,2.671204380021776
2.7180523038148414,2.727119711146803
2.787969874339941,2.781890718962293
2.8563387839384555,2.8354254316828627
2.9230498917633834,2.8875373719442385
2.9880364276959654,2.9380165750634744
3.0512547959465675,2.9866379953435556
3.1126580061401845,3.03317269485887
3.172176775476556,3.0774647412758767
3.229716014753933,3.119480884406052
3.2851713494781647,3.159239804542114
3.338439349328284,3.1966903116069476
3.3894131220228836,3.231683895808189
3.4379858861896784,3.264024051523495
3.484073781464821,3.293542768117109
3.527628943608556,3.3201423385126185
3.568630162034639,3.3437993968316384
3.6070645122929093,3.364558135732274
3.6429183970832155,3.382506167492151
3.6761827576388177,3.3977702989308685
3.7068546576014096,3.410506421749483
3.7349312480111267,3.420870943366628
3.7603931715077357,3.4289702952312675
3.7832003872274385,3.434823597672288
3.803316929977909,3.4383638833526367
3.8207299198267375,3.43945753980869
3.83544103908625,3.437937759430573
3.8474553470824544,3.4336448534744313
3.8567866663230808,3.4264668495915185
3.863467343667996,3.416353253481567
3.867552011594665,3.403281698976076
3.8691149085695185,3.3872022105936623
3.868248066828772,3.3680388162758192
3.8650635661816755,3.345765026142493
3.8596899622364984,3.3204618805847796
3.852267812943913,3.292355899187531
3.8429581422073626,3.2618183555604485
3.8319454693778536,3.2292816275411713
3.819425424353168,3.1952000541366665
3.805593085321075,3.159997753877136
3.790633848512209,3.1239479101151626
3.7747161928428126,3.0871519286913705
3.757994476169374,3.0496311962905085
3.7406224299360518,3.011435701211448
3.7227558830568057,2.972604557628113
3.7045427581183437,2.9331021510260498
3.686110241942154,2.8929284995648077
3.6675494027403244,2.8521819568692544
3.6489175358416666,2.811038023407911
3.6302517762120745,2.7697158386721084
3.6115721858146457,2.7283982993881475
3.5928879054005267,2.687190934547291
3.574209317602586,2.646126775409284
3.5555471727053716,2.6051821587440216
3.5369040455377254,2.5643133337882302
